index	siteName	code	job	jobCode	lastName	firstName	category	lastNameHiragana	firstNameHiragana	categoryNumber	firstNameEnglish	lastNameEnglish	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	url	url	id		lastNameKatakana	firstNameKatakana				
	社会・人間科学系	028	教授	001	山元	啓史	や	やまもと	ひろふみ	5	Hilofumi	Yamamoto	社会・人間科学系	028	社会・人間科学コース	028																									言語学	Linguistics	数理言語学	Mathematical linuguistics	言語変化	Historical changes of language	デジタル・ヒューマニティーズ	Digital humanities	https://cuckoo.js.ila.titech.ac.jp/~yamagen/index.html	https://cuckoo.js.ila.titech.ac.jp/~yamagen/index-e.html	key_rid=6000021701		ﾔﾏﾓﾄ	ﾋﾛﾌﾐ	
	社会・人間科学系	028	教授	001	弓山	達也	や	ゆみやま	たつや	5	Tatsuya	Yumiyama	社会・人間科学系	028	社会・人間科学コース	028																									宗教	Religion	スピリチュアリティ	Spirituality	いのちの教育	Life and death education	カルト問題	Cult problem 	http://yumiyama.my.coocan.jp/	http://yumiyama.my.coocan.jp/	key_rid=5000031645		ﾕﾐﾔﾏ	ﾀﾂﾔ	
	社会・人間科学系	028	教授	001	劉	岸偉	ら	りゅう	がんい	3	Anwei	Liu	社会・人間科学系	028	社会・人間科学コース	028																									比較文学研究	Comparative literature studies	比較文化史	Comparative culture studies	近代日本文学	Modern Japanese lterature	近代中国文学	Madern Chinese literature	http://www.liu.flc.titech.ac.jp/		key_rid=1000279222		ﾘｭｳ	ｶﾞﾝｲ	
	社会・人間科学系	028	教授	001	若松	英輔	わ	わかまつ	えいすけ	5	Eisuke	Wakamatsu	社会・人間科学系	028	社会・人間科学コース	028																									近代日本精神史	History of wisdom in modern Japan	詩学	Poetics	近代日本批評史	History ofliterary critisim in modern Japan					key_rid=B000381081		ﾜｶﾏﾂ	ｴｲｽｹ	
	社会・人間科学系	028	准教授	002	渡邉	暁	わ	わたなべ	あきら	5	Akira	Watanabe	社会・人間科学系	028	社会・人間科学コース	028																																			key_t2r2Rid=CTT100826364		ﾜﾀﾅﾍﾞ	ｱｷﾗ	
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
